name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,9063921182,,,,,,,116.38943,39.9062601,,,
,1,9063921183,,,,,,,116.3894463,39.9060159,,,
,2,9298151116,,,,,,,116.3934609,39.8988716,,,
,3,534084497,,,,,,,116.3933161,39.9015519,,,
,4,9063921186,,,,,,,116.3930805,39.9061255,,,
,5,330844390,,,,,,,116.3251561,39.9062436,,,
,6,1639085074,,,,,,,116.3232728,39.9061517,,,
,7,25585092,,,,,,,116.3818619,39.8988605,,,
,8,1414035092,,,,,,,116.3818667,39.8990002,,,
,9,25585141,,,,,,,116.3817558,39.900629,,,
,10,342791876,,,,,,,116.3816769,39.9013079,,,
,11,25585135,,,,,,,116.3816138,39.9024289,,,
,12,27484993,traffic_signals,,signal,,,,116.3153807,39.9062261,,,
,13,1038275245,,,,,,,116.315548,39.9065059,,,
,14,1833361108,,,,,,,116.3156087,39.9097712,,,
,15,8835880545,,,,,,,116.4117218,39.9069468,,,
,16,26535595,traffic_signals,,signal,,,,116.4054561,39.9067616,,,
,17,9296258001,,,,,,,116.4052541,39.9067562,,,
,18,9296258000,,,,,,,116.4051762,39.9067543,,,
,19,339283129,,,,,,,116.3779714,39.8973729,,,
,20,734170150,,,,,,,116.3781348,39.8950554,,,
,21,318266374,,,,,,,116.3782554,39.8940987,,,
,22,734169425,,,,,,,116.3783182,39.892964,,,
,23,340110248,traffic_signals,,signal,,,,116.3783791,39.8910838,,,
,24,734418292,,,,,,,116.3783869,39.8899695,,,
,25,734169729,,,,,,,116.378403,39.8891765,,,
,26,1598453934,traffic_signals,,signal,,,,116.3783808,39.8882987,,,
,27,30993514,traffic_signals,,signal,,,,116.3945787,39.9933535,,,
,28,746496440,traffic_signals,,signal,,,,116.3947859,39.9932058,,,
,29,30993546,,,,,,,116.3971886,39.9932535,,,
,30,1718852261,,,,,,,116.3982942,39.9933848,,,
,31,30993516,,,,,,,116.397173,39.9920935,,,
,32,30993549,,,,,,,116.3972082,39.9886984,,,
,33,30993605,,,,,,,116.3640579,39.9859264,,,
,34,32618885,motorway_junction,,,,,,116.3660573,39.9859732,,,
,35,1421587228,motorway_junction,,,,,,116.3666359,39.9859803,,,
,36,31017965,,,,,,,116.4020469,39.9476009,,,
,37,31017966,,,,,,,116.4053914,39.9476591,,,
,38,9296257995,,,,,,,116.4005437,39.9064489,,,
,39,9296257997,,,,,,,116.4004073,39.9066074,,,
宽街路口南,40,9322433639,,,,,,,116.4026267,39.9310333,,,
,41,733859080,,,,,,,116.402742,39.928492,,,
,42,32899013,,,,,,,116.4028883,39.9258827,,,
,43,31204703,,,,,,,116.394445,39.981022,,,
,44,31204892,,,,,,,116.3939967,39.9814223,,,
,45,31204696,,,,,,,116.391715,39.9809118,,,
,46,31204911,,,,,,,116.3921462,39.9813649,,,
,47,8835880555,,,,,,,116.4206977,39.9071039,,,
,48,8835880556,,,,,,,116.4206952,39.9069451,,,
,49,9298159121,,,,,,,116.3898158,39.8987502,,,
,50,9298159120,,,,,,,116.3898178,39.8986298,,,
,51,9298159117,,,,,,,116.3934817,39.8987479,,,
,52,32062410,,,,,,,116.3985895,39.8992743,,,
,53,332618906,traffic_signals,,signal,,,,116.4025886,39.9320171,,,
,54,32388118,traffic_signals,,signal,,,,116.4025943,39.9319029,,,
,55,32388365,traffic_signals,,signal,,,,116.3897402,39.9387626,,,
,56,269491225,,,,,,,116.3898366,39.9369575,,,
,57,269491787,,,,,,,116.3898843,39.9360646,,,
,58,269491782,,,,,,,116.389933,39.9351535,,,
,59,1802366835,,,,,,,116.4645492,39.9530732,,,
,60,1802366834,,,,,,,116.4650889,39.9512556,,,
,61,1803810853,traffic_signals,,signal,,,,116.4194294,39.93965,,,
,62,32877189,traffic_signals,,signal,,,,116.4194138,39.9395643,,,
,63,245145493,,,,,,,116.4304239,39.9322423,,,
,64,245145494,,,,,,,116.4304387,39.9302262,,,
,65,317994352,,,,,,,116.4304418,39.9296116,,,
,66,922954337,,,,,,,116.4305966,39.9288653,,,
,67,534075678,,,,,,,116.4311742,39.9271075,,,
,68,35551151,traffic_signals,,signal,,,,116.4313674,39.9255377,,,
朝阳公园桥,69,1802398470,traffic_signals,,signal,,,,116.48418,39.9323792,,,
,70,5808994065,,,,,,,116.4856594,39.9324036,,,
,71,35554809,,,,,,,116.489314,39.9329221,,,
,72,1859924744,,,,,,,116.4893947,39.932945,,,
,73,35554808,traffic_signals,,signal,,,,116.4958798,39.9347876,,,
,74,1859924770,traffic_signals,,signal,,,,116.4960018,39.9348238,,,
,75,35555619,,,,,,,116.4758619,39.9299446,,,
,76,35555070,,,,,,,116.4723082,39.9298801,,,
,77,2207734693,,,,,,,116.4721529,39.9298726,,,
,78,35835744,,,,,,,116.4786611,39.9300034,,,
,79,1634975461,,,,,,,116.4787036,39.9323714,,,
鼓楼桥,80,32618834,traffic_signals,,signal,,,,116.3875497,39.9477585,,,
,81,1841521877,,,,,,,116.387072,39.9477533,,,
,82,32618837,,,,,,,116.3839776,39.9477155,,,
,83,1190930418,,,,,,,116.3778339,39.9476721,,,
,84,324664313,,,,,,,116.3763325,39.947658,,,
,85,1190930478,,,,,,,116.3759581,39.947647,,,
,86,324664311,,,,,,,116.3754448,39.9476317,,,
,87,321802797,,,,,,,116.4558657,39.9028678,,,
,88,1634509668,traffic_signals,,signal,,,,116.4558517,39.9029669,,,
,89,1634509675,traffic_signals,,signal,,,,116.4558045,39.9032396,,,
,90,36704830,,,,,,,116.4560142,39.9050642,,,
,91,1859897258,,,,,,,116.4559413,39.9065506,,,
国贸桥,92,1303500767,traffic_signals,,signal,,,,116.4559464,39.906734,,,
,93,533604390,motorway_junction,,,,,,116.4198543,39.9679148,,,
,94,533605619,,,,,,,116.4229966,39.9679993,,,
,95,1760770190,,,,,,,116.4249928,39.9680502,,,
,96,34710869,,,,,,,116.4559045,39.9457205,,,
,97,1838508290,,,,,,,116.4564082,39.9457607,,,
,98,1838508284,,,,,,,116.4599703,39.9461075,,,
,99,8597854497,,,,,,,116.4604351,39.9464039,,,
,100,1838508280,,,,,,,116.4613558,39.9466478,,,
,101,35856375,,,,,,,116.4836967,39.9151322,,,
,102,35856376,motorway_junction,,,,,,116.4836822,39.9112532,,,
,103,338237404,,,,,,,116.4836253,39.9090118,,,
,104,1230312331,,,,,,,116.3558827,39.8298219,,,
,105,1654411326,,,,,,,116.3502504,39.8298351,,,
,106,1771794810,,,,,,,116.346358,39.829808,,,
,107,534249537,,,,,,,116.3048956,39.8293738,,,
,108,1230361552,motorway_junction,,,,,,116.3021895,39.8293952,,,
,109,35860242,,,,,,,116.2952941,39.8294002,,,
,110,1361147796,,,,,,,116.2693104,39.9276514,,,
,111,35866357,motorway_junction,,,,,,116.269154,39.9295989,,,
,112,1771676885,,,,,,,116.2688978,39.9316123,,,
,113,239433097,,,,,,,116.3377919,39.9848877,,,
,114,331145700,,,,,,,116.3382031,39.9849148,,,
,115,1367439178,traffic_signals,,signal,,,,116.342642,39.985083,,,
,116,1350327455,,,,,,,116.3445352,39.9851534,,,
,117,1350327456,,,,,,,116.3451775,39.9851828,,,
,118,530646479,,,,,,,116.3983984,39.9674703,,,
,119,1359329237,motorway_junction,,,,,,116.3978355,39.9674671,,,
,120,294119384,,,,,,,116.3467723,39.9663991,,,
,121,35868032,,,,,,,116.3436266,39.9663756,,,
,122,1765144966,motorway_junction,,,,,,116.3422763,39.9663621,,,
,123,1362305647,,,,,,,116.3038187,39.9449589,,,
,124,1745111617,motorway_junction,,,,,,116.3038356,39.9438825,,,
,125,1410708922,,,,,,,116.3124355,39.8548184,,,
,126,35869971,,,,,,,116.312964,39.8542364,,,
,127,35870346,,,,,,,116.3813925,39.855605,,,
,128,1634902627,,,,,,,116.382279,39.8556126,,,
,129,2199155073,,,,,,,116.5027255,39.9714307,,,
,130,2199155058,,,,,,,116.5006282,39.9704824,,,
,131,8228206044,,,,,,,116.4971601,39.9705745,,,
,132,1998588331,,,,,,,116.4970377,39.970586,,,
,133,8228206046,,,,,,,116.4968248,39.9705994,,,
,134,2321338022,,,,,,,116.4936973,39.9706451,,,
,135,1243786221,,,,,,,116.4934797,39.9706528,,,
,136,5146618535,,,,,,,116.4870791,39.9706609,,,
,137,1243786219,,,,,,,116.4868645,39.9706599,,,
,138,343335098,,,,,,,116.4838136,39.9711655,,,
,139,77331934,,,,,,,116.4262556,39.9686046,,,
,140,2498354567,,,,,,,116.4262916,39.9703609,,,
,141,35722732,,,,,,,116.4856164,39.9142401,,,
,142,534115614,traffic_signals,,signal,,,,116.4898659,39.9143471,,,
,143,1351272695,motorway_junction,,,,,,116.4554826,39.9291582,,,
,144,1351272670,,,,,,,116.4554634,39.92548,,,
,145,36704964,,,,,,,116.4554327,39.9230992,,,
,146,32877275,traffic_signals,,signal,,,,116.466617,39.9324698,,,
,147,245149029,traffic_signals,,signal,,,,116.4666187,39.9326078,,,
,148,2408401228,,,,,,,116.4687203,39.9364875,,,
,149,2408415672,,,,,,,116.4685585,39.9390817,,,
,150,1838498591,,,,,,,116.4684019,39.9415445,,,
,151,7350263178,,,,,,,116.4683891,39.9416695,,,
,152,1423628579,,,,,,,116.4552619,39.8766272,,,
,153,322527847,,,,,,,116.455278,39.8778545,,,
,154,5955937559,,,,,,,116.4553263,39.8789252,,,
,155,322527849,,,,,,,116.4553467,39.8798191,,,
,156,5955937515,,,,,,,116.4553601,39.8806893,,,
,157,2420987249,,,,,,,116.4553835,39.8823751,,,
劲松桥,158,343437149,traffic_signals,,signal,,,,116.4553923,39.8830126,,,
,159,36704965,,,,,,,116.4554261,39.9168886,,,
,160,36704815,,,,,,,116.4554986,39.9151061,,,
,161,1634403551,motorway_junction,,,,,,116.4555009,39.9149875,,,
,162,36704966,,,,,,,116.4556196,39.9131786,,,
,163,35871419,,,,,,,116.4554936,39.8971138,,,
,164,36704846,,,,,,,116.4556238,39.9043335,,,
,165,1303500777,,,,,,,116.4556592,39.9058768,,,
,166,36704851,,,,,,,116.4557456,39.9080962,,,
,167,1833346993,,,,,,,116.455792,39.9095611,,,
,168,1634854165,,,,,,,116.4557925,39.9108412,,,
,169,36704904,,,,,,,116.4588882,39.9070945,,,
,170,9034992025,,,,,,,116.4570068,39.9070927,,,
,171,36704903,,,,,,,116.455852,39.9070899,,,
,172,7259089826,,,,,,,116.4553271,39.9070991,,,
,173,36704952,,,,,,,116.4542214,39.9071109,,,
,174,36704905,,,,,,,116.452375,39.907103,,,
,175,36704992,,,,,,,116.4557809,39.913182,,,
,176,1634403553,,,,,,,116.4556455,39.9149901,,,
,177,25585055,,,,,,,116.3855782,39.9019869,,,
,178,533650673,,,,,,,116.3879786,39.9014518,,,
,179,1891268439,,,,,,,116.3896516,39.9015069,,,
,180,390990636,traffic_signals,,signal,,,,116.3680044,39.9026548,,,
,181,528929291,traffic_signals,,signal,,,,116.3682295,39.9026693,,,
,182,77732049,,,,,,,116.3702435,39.9027581,,,
,183,35722669,,,,,,,116.4467117,39.9220574,,,
,184,100655684,traffic_signals,,signal,,,,116.448951,39.9219866,,,
,185,1351023321,,,,,,,116.4493532,39.955605,,,
,186,1351023281,,,,,,,116.4498364,39.9551376,,,
,187,3713306096,,,,,,,116.4510515,39.9543117,,,
,188,1942597354,,,,,,,116.4525771,39.9533057,,,
三元东桥,189,76456822,traffic_signals,,signal,,,,116.453234,39.9528726,,,
,190,1351023255,,,,,,,116.4542385,39.9521294,,,
,191,1351023249,,,,,,,116.4552275,39.9505413,,,
,192,64490206,,,,,,,116.3523304,39.943008,,,
,193,1190930403,,,,,,,116.3547704,39.9436983,,,
,194,1528034334,motorway_junction,,,,,,116.3554314,39.9438762,,,
,195,656035868,motorway_junction,,,,,,116.350102,39.9434971,,,
,196,656071806,,,,,,,116.3502173,39.9436023,,,
,197,656033294,,,,,,,116.3503612,39.9439618,,,
,198,27547627,,,,,,,116.3493741,39.9402687,,,
,199,1303500892,,,,,,,116.4517539,39.9069681,,,
,200,1634952563,,,,,,,116.452353,39.9068141,,,
,201,72843093,,,,,,,116.3470102,39.8968796,,,
,202,385092013,,,,,,,116.3506817,39.9002866,,,
,203,32387952,traffic_signals,,signal,,,,116.4108863,39.9321558,,,
,204,1860131907,traffic_signals,,signal,,,,116.4109767,39.932159,,,
,205,385095492,,,,,,,116.4378144,39.8923151,,,
,206,1201534091,motorway_junction,,,,,,116.4379976,39.8911088,,,
,207,384108245,motorway_junction,,,,,,116.4388972,39.8846005,,,
,208,321794578,,,,,,,116.4584303,39.9525536,,,
,209,1838498580,,,,,,,116.4620116,39.9525789,,,
,210,76457578,,,,,,,116.4279434,39.9233799,,,
,211,336377319,traffic_signals,,signal,,,,116.427783,39.9233619,,,
,212,76457579,,,,,,,116.4276729,39.9232484,,,
,213,1449318352,,,,,,,116.4275999,39.9231225,,,
,214,332617671,,,,,,,116.4281058,39.9412205,,,
,215,4721081197,,,,,,,116.4278308,39.9417803,,,
,216,332616584,,,,,,,116.4277396,39.9419448,,,
,217,330836134,,,,,,,116.4692567,39.9068938,,,
,218,330836135,,,,,,,116.4747806,39.9068621,,,
,219,733789275,traffic_signals,,signal,,,,116.4003384,39.9170117,,,
,220,266111654,,,,,,,116.4008014,39.9169658,,,
,221,341202431,,,,,,,116.4026837,39.9170426,,,
,222,733860075,,,,,,,116.4028557,39.9170491,,,
,223,733859097,,,,,,,116.4036923,39.9170837,,,
,224,31194139,traffic_signals,,signal,,,,116.4047536,39.9171376,,,
,225,266111656,,,,,,,116.4010405,39.9116304,,,
,226,733859194,,,,,,,116.4019383,39.9116616,,,
,227,266112411,,,,,,,116.402852,39.9116905,,,
,228,3015830933,,,,,,,116.4050757,39.9117884,,,
农展桥,229,258971034,traffic_signals,,signal,,,,116.4552998,39.9400332,,,
,230,534076967,,,,,,,116.4525729,39.9399948,,,
,231,32899017,traffic_signals,,signal,,,,116.449288,39.9399723,,,
,232,1841644323,traffic_signals,,signal,,,,116.4375641,39.9322845,,,
,233,1114088468,traffic_signals,,signal,,,,116.4441332,39.9322814,,,
,234,35549717,traffic_signals,,signal,,,,116.4610619,39.9324533,,,
,235,1765118848,traffic_signals,,signal,,,,116.4610706,39.9325724,,,
,236,3012563358,,,,,,,116.4610212,39.933674,,,
,237,268390160,,,,,,,116.5111407,39.9486937,,,
,238,1658147526,,,,,,,116.5110442,39.9461845,,,
,239,1658147497,,,,,,,116.5111061,39.9433669,,,
,240,6856857921,,,,,,,116.5111598,39.9415378,,,
,241,1658109520,traffic_signals,,signal,,,,116.5112286,39.9391939,,,
,242,77734114,traffic_signals,,signal,,,,116.3676249,39.9133382,,,
,243,2264144506,,,,,,,116.367761,39.913336,,,
,244,734045464,,,,,,,116.3692305,39.913295,,,
,245,90235922,,,,,,,116.3715346,39.913177,,,
,246,90235924,,,,,,,116.3754967,39.9129968,,,
,247,9033666118,,,,,,,116.3765627,39.9056754,,,
,248,9033666117,,,,,,,116.3765679,39.905847,,,
,249,1840733238,traffic_signals,,signal,,,,116.4344916,39.9228371,,,
,250,1819087353,traffic_signals,,signal,,,,116.4344924,39.9227279,,,
,251,100651857,,,,,,,116.4440292,39.9119975,,,
,252,2199144473,,,,,,,116.4439094,39.9120075,,,
,253,384270753,,,,,,,116.4431151,39.9119846,,,
,254,2123321503,,,,,,,116.4403407,39.9119829,,,
,255,266110505,,,,,,,116.4376102,39.9119234,,,
,256,100653372,,,,,,,116.4348077,39.9118761,,,
,257,100651858,,,,,,,116.4305921,39.9118894,,,
,258,129899686,,,,,,,116.4291556,39.9118787,,,
,259,1819087329,traffic_signals,,signal,,,,116.444127,39.9214669,,,
,260,1977226294,,,,,,,116.4440985,39.9205445,,,
,261,266112064,,,,,,,116.4440733,39.9190871,,,
,262,100653852,,,,,,,116.4440286,39.9163504,,,
,263,2199144468,,,,,,,116.4440862,39.90841,,,
,264,2010523653,traffic_signals,,signal,,,,116.4440847,39.9074559,,,
,265,9296278343,,,,,,,116.4440845,39.9073626,,,
,266,9296278342,,,,,,,116.4440883,39.9073161,,,
,267,9296278344,,,,,,,116.4441203,39.9071643,,,
,268,1840733211,,,,,,,116.4348662,39.9163686,,,
,269,266112062,,,,,,,116.4378772,39.9163332,,,
,270,266111938,,,,,,,116.4397462,39.9163443,,,
,271,2139848967,,,,,,,116.4404181,39.9163407,,,
,272,124171932,traffic_signals,,signal,,,,116.3230194,39.8959812,,,
,273,754515378,,,,,,,116.3230111,39.8979026,,,
,274,754516974,traffic_signals,,signal,,,,116.3229688,39.899132,,,
,275,754515407,traffic_signals,,signal,,,,116.3229175,39.9013024,,,
,276,1917455589,,,,,,,116.3229014,39.9059035,,,
,277,124174677,,,,,,,116.322901,39.9060212,,,
,278,124186569,,,,,,,116.3057848,39.8839226,,,
,279,7229004209,,,,,,,116.3062383,39.8841281,,,
,280,245120989,traffic_signals,,signal,,,,116.3104116,39.8859149,,,
,281,1549151151,traffic_signals,,signal,,,,116.3149075,39.8877865,,,
,282,330588556,traffic_signals,,signal,,,,116.3150334,39.887829,,,
,283,31204709,traffic_signals,,signal,,,,116.4011781,39.9816984,,,
,284,1421587203,traffic_signals,,signal,,,,116.4010286,39.9816965,,,
,285,529510427,,,,,,,116.3903571,39.9813531,,,
,286,1718852220,,,,,,,116.38848,39.9813206,,,
,287,31204690,,,,,,,116.3882619,39.9812361,,,
,288,100631861,,,,,,,116.44237,39.9350657,,,
,289,1114079310,,,,,,,116.4423338,39.9324119,,,
,290,9162437096,,,,,,,116.4408924,39.9615164,,,
,291,321855434,traffic_signals,,signal,,,,116.4411083,39.9617163,,,
,292,754503657,,,,,,,116.4426989,39.9631893,,,
,293,2575647187,traffic_signals,,signal,,,,116.4469717,39.9670176,,,
,294,1803664754,traffic_signals,,signal,,,,116.4470295,39.9670757,,,
,295,245140925,traffic_signals,,signal,,,,116.4471056,39.9671352,,,
,296,370793703,,,,,,,116.4719588,40.0101406,,,
,297,380106958,,,,,,,116.4720775,40.0073859,,,
,298,1817026191,,,,,,,116.4721652,40.0063629,,,
,299,269510520,,,,,,,116.4722235,40.0047116,,,
,300,8774486678,,,,,,,116.4722579,40.0035927,,,
,301,1687193445,traffic_signals,,signal,,,,116.3115702,39.9746749,,,
,302,1687193448,traffic_signals,,signal,,,,116.3117415,39.9746731,,,
,303,292591115,,,,,,,116.3464843,39.9996931,,,
,304,1360087413,,,,,,,116.3464906,39.9995714,,,
,305,264827881,,,,,,,116.4017088,39.9481372,,,
,306,321759981,,,,,,,116.4013536,39.9479951,,,
,307,245104009,traffic_signals,,signal,,,,116.4121674,39.8996432,,,
,308,2052937446,,,,,,,116.4121843,39.8994917,,,
,309,384324630,,,,,,,116.3803573,40.0084898,,,
,310,1346457362,,,,,,,116.3803488,40.0086231,,,
,311,9177732416,,,,,,,116.3793303,40.0196035,,,
,312,237538987,motorway_junction,,,,,,116.3454137,40.0243775,,,
,313,237538952,,,,,,,116.3455845,40.0238671,,,
,314,239453042,traffic_signals,,signal,,,,116.2983116,39.9961848,,,
,315,1600040764,,,,,,,116.2983165,39.996022,,,
,316,237585373,,,,,,,116.323261,40.0198499,,,
,317,2355641331,,,,,,,116.3281996,40.0213651,,,
,318,292590743,,,,,,,116.3410706,40.0217199,,,
,319,237546554,motorway_junction,,,,,,116.3497478,40.0190499,,,
,320,239434611,,,,,,,116.3495308,40.0195939,,,
,321,1317051523,,,,,,,116.3509394,40.021596,,,
,322,1317051476,,,,,,,116.3558666,40.0215584,,,
,323,1346457745,motorway_junction,,,,,,116.3559918,40.0215566,,,
,324,1346457738,,,,,,,116.3591371,40.0214883,,,
,325,1346457732,motorway_junction,,,,,,116.3627578,40.0214058,,,
,326,1652481964,,,,,,,116.3677038,40.0213687,,,
,327,981019169,traffic_signals,,signal,,,,116.3195789,39.9376714,,,
,328,1527880401,,,,,,,116.3193144,39.940165,,,
北太平桥,329,27486094,traffic_signals,,signal,,,,116.3639092,39.9662639,,,
,330,340411709,,,,,,,116.3641188,39.9639986,,,
,331,4907049721,,,,,,,116.364287,39.9625101,,,
,332,537973064,,,,,,,116.3644603,39.9604988,,,
,333,1748322257,traffic_signals,,signal,,,,116.3648202,39.9566842,,,
,334,1687193402,traffic_signals,,signal,,,,116.3648266,39.956616,,,
,335,250458383,traffic_signals,,signal,,,,116.3648368,39.9565163,,,
,336,1748322243,traffic_signals,,signal,,,,116.3648429,39.956451,,,
,337,529504071,traffic_signals,,signal,,,,116.3650629,39.954107,,,
,338,746856352,,,,,,,116.365131,39.9533764,,,
,339,529365348,,,,,,,116.3653191,39.9513585,,,
,340,1747714935,,,,,,,116.3653768,39.9507394,,,
,341,324664761,traffic_signals,,signal,,,,116.3654474,39.9496347,,,
,342,6951290161,,,,,,,116.3654598,39.9495008,,,
,343,1253535064,traffic_signals,,signal,,,,116.3395718,39.9359131,,,
,344,656086869,traffic_signals,,signal,,,,116.3394079,39.9359469,,,
,345,233297531,traffic_signals,,signal,,,,116.3472549,39.9751157,,,
,346,1350996073,traffic_signals,,signal,,,,116.3481335,39.9751183,,,
,347,1718863759,traffic_signals,,signal,,,,116.3882826,39.9755592,,,
,348,1718863756,traffic_signals,,signal,,,,116.3877368,39.9755543,,,
,349,701717087,,,,,,,116.3869827,39.9861409,,,
,350,1718883509,,,,,,,116.3869874,39.9857891,,,
,351,2575647242,,,,,,,116.4292487,39.9754814,,,
,352,2454614394,,,,,,,116.4256562,39.9758302,,,
,353,2454614419,traffic_signals,,signal,,,,116.4248999,39.9758399,,,
,354,343339279,,,,,,,116.5095499,39.9802185,,,
,355,726585065,motorway_junction,,,,,,116.4965858,39.9952503,,,
,356,385027514,,,,,,,116.4950571,39.9967955,,,
,357,244467987,,,,,,,116.3470879,39.9850142,,,
,358,1350327453,,,,,,,116.3471524,39.9836115,,,
,359,1350327451,,,,,,,116.3472203,39.9832231,,,
,360,1842190174,,,,,,,116.4382424,39.9452942,,,
,361,491031260,,,,,,,116.4407946,39.9452339,,,
,362,6968757716,,,,,,,116.4408987,39.9452346,,,
,363,1976996107,,,,,,,116.4437845,39.9452552,,,
,364,1736505388,,,,,,,116.4442335,39.9452584,,,
,365,9115929976,,,,,,,116.4370766,39.9461612,,,
,366,1736512928,traffic_signals,,signal,,,,116.4368871,39.9462874,,,
,367,4696280586,,,,,,,116.4349859,39.9475082,,,
,368,1351023245,traffic_signals,,signal,,,,116.4384917,39.9499604,,,
,369,1736505495,traffic_signals,,signal,,,,116.438591,39.9500363,,,
,370,1803664741,traffic_signals,,signal,,,,116.4385761,39.9501688,,,
,371,1803664742,traffic_signals,,signal,,,,116.4385558,39.9503093,,,
,372,746966061,,,,,,,116.4383145,39.9520093,,,
,373,8266984982,,,,,,,116.4381819,39.9528016,,,
,374,8266985005,,,,,,,116.4380953,39.9533194,,,
,375,244883905,,,,,,,116.4380072,39.9538456,,,
,376,35722654,traffic_signals,,signal,,,,116.4465909,39.920324,,,
,377,1840733227,traffic_signals,,signal,,,,116.4466856,39.9214863,,,
,378,7095562383,,,,,,,116.5123114,39.9170721,,,
,379,1802524544,traffic_signals,,signal,,,,116.5124446,39.9155198,,,
,380,1802524536,traffic_signals,,signal,,,,116.5124528,39.9154042,,,
,381,1802524527,traffic_signals,,signal,,,,116.5123905,39.9153186,,,
,382,1802524522,traffic_signals,,signal,,,,116.5123481,39.9152223,,,
,383,35555615,,,,,,,116.4785068,39.9299998,,,
,384,244888025,,,,,,,116.4786492,39.9268619,,,
,385,269616427,,,,,,,116.4785952,39.9225468,,,
,386,1802398461,traffic_signals,,signal,,,,116.4761172,39.9322405,,,
,387,1634975448,traffic_signals,,signal,,,,116.4761291,39.9323465,,,
,388,244888915,traffic_signals,,signal,,,,116.4761451,39.9324883,,,
,389,482830990,traffic_signals,,signal,,,,116.4761551,39.9326205,,,
天桥,390,245105858,traffic_signals,,signal,,,,116.3921923,39.8851173,,,
,391,734419388,,,,,,,116.3915661,39.8850716,,,
,392,734419307,,,,,,,116.3913527,39.8850671,,,
,393,1841664831,,,,,,,116.3889269,39.8849302,,,
,394,734418666,,,,,,,116.388799,39.8849305,,,
,395,734419230,,,,,,,116.3881335,39.8849306,,,
,396,1841664832,traffic_signals,,signal,,,,116.3869636,39.8849981,,,
,397,533655398,traffic_signals,,signal,,,,116.3837091,39.884869,,,
,398,734418667,,,,,,,116.3829842,39.884856,,,
,399,340238516,,,,,,,116.3817038,39.8848328,,,
,400,734418227,,,,,,,116.380461,39.8848253,,,
,401,245106356,traffic_signals,,signal,,,,116.3787,39.8848214,,,
,402,245106850,traffic_signals,,signal,,,,116.3788219,39.8819431,,,
,403,734419541,,,,,,,116.3787911,39.8825198,,,
,404,1549077189,,,,,,,116.3787432,39.8838806,,,
,405,245107394,,,,,,,116.391102,39.8794795,,,
,406,245107309,,,,,,,116.3892054,39.8794366,,,
,407,734418769,,,,,,,116.3888815,39.8794216,,,
,408,245107081,,,,,,,116.386883,39.8793597,,,
,409,533656334,,,,,,,116.3854541,39.8793251,,,
,410,318266428,,,,,,,116.3812027,39.8792137,,,
,411,9063939458,,,,,,,116.3810032,39.8792087,,,
,412,533656338,,,,,,,116.3868849,39.8779668,,,
,413,734419481,,,,,,,116.3869076,39.8800226,,,
,414,533655817,,,,,,,116.3869197,39.8807082,,,
,415,533655860,,,,,,,116.3869379,39.8813207,,,
,416,245106853,traffic_signals,,signal,,,,116.3869526,39.8821102,,,
,417,343436296,,,,,,,116.4366844,39.8831556,,,
,418,1201534567,,,,,,,116.435842,39.8831297,,,
,419,245108060,traffic_signals,,signal,,,,116.4341819,39.8830811,,,
,420,734570476,,,,,,,116.4324801,39.8830313,,,
,421,245108059,,,,,,,116.4316058,39.8830132,,,
,422,734569983,,,,,,,116.4290981,39.8829611,,,
,423,2056594354,,,,,,,116.427992,39.8828959,,,
,424,734569989,,,,,,,116.4187465,39.8767638,,,
,425,9055754737,,,,,,,116.4197285,39.8745339,,,
,426,2339321684,,,,,,,116.4197755,39.8736378,,,
,427,343438524,,,,,,,116.422121,39.8827444,,,
,428,734570430,,,,,,,116.4219579,39.8838081,,,
,429,734570448,,,,,,,116.4217407,39.8845612,,,
,430,5256821826,,,,,,,116.4215662,39.8851432,,,
,431,245108057,,,,,,,116.4252753,39.8827779,,,
,432,245108424,,,,,,,116.4250678,39.8850112,,,
,433,384294669,,,,,,,116.4250397,39.885313,,,
,434,734571093,,,,,,,116.4235324,39.8892313,,,
,435,384305313,,,,,,,116.4233533,39.8894281,,,
,436,734570367,,,,,,,116.4222497,39.8910333,,,
,437,1231691982,traffic_signals,,signal,,,,116.4217353,39.8919483,,,
,438,322448790,traffic_signals,,signal,,,,116.4216616,39.8920925,,,
,439,245108909,,,,,,,116.4402224,39.8923461,,,
,440,754401211,,,,,,,116.4395848,39.8923529,,,
,441,1201534205,,,,,,,116.4385785,39.8923688,,,
,442,245108906,,,,,,,116.4368939,39.8923826,,,
,443,245108905,,,,,,,116.435107,39.8923952,,,
,444,4605155995,,,,,,,116.5408409,39.8944391,,,
,445,5202428373,,,,,,,116.5387775,39.8933903,,,
,446,321615599,motorway_junction,,,,,,116.3449112,39.896873,,,
,447,1419885126,,,,,,,116.3404085,39.8965969,,,
,448,321615513,,,,,,,116.3470122,39.8969992,,,
,449,320900425,,,,,,,116.2871165,39.8958072,,,
,450,1651191112,,,,,,,116.2841765,39.8958119,,,
,451,320900795,,,,,,,116.2799154,39.8957976,,,
,452,2230046186,,,,,,,116.3396432,39.8883795,,,
,453,2230046187,,,,,,,116.3395314,39.8883804,,,
,454,2230046194,,,,,,,116.3344343,39.888522,,,
,455,2048161738,,,,,,,116.3333484,39.8885419,,,
,456,2048161739,,,,,,,116.3332403,39.8885439,,,
,457,353344147,,,,,,,116.3287608,39.888626,,,
